dataset_name,client_num,n_estimators_client,num_rounds,xgb_max_depth,CNN_lr,best_res,best_res_round_num,num_iterations,method,source_file,subsample,learning_rate,colsample_bylevel,colsample_bynode,colsample_bytree,alpha,gamma,num_parallel_tree,min_child_weight,result_train,result_test,round,test_loss,test_accuracy,dtype,input,output,ulperrortol,seed, 0x0, 0xdeadbeaf
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e23eff8,0x3e255c23,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ebefdfc,0x3ec8ac5d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f6c8c22,0x3fced2b1,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f168388,0x3f2cad44,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbece2410,0xbeda81ac,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f5532f0,0x3f993eea,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ef1938c,0x3f032dfa,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbef05268,0xbf025fba,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f552e4a,0x3f993754,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e9ed068,0x3ea4392d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe1a0c24,0xbe1b39be,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf2623aa,0xbf46068c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe1cc300,0xbe1e00fc,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe9c0576,0xbea12397,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbd827338,0xbd82a07e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f0fc31a,0x3f229786,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e577810,0x3e5abc7d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e0e1cb8,0x3e0f0906,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e84d344,0x3e87ee73,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf39c45e,0xbf6b6337,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3edfb25c,0x3eefd273,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e016398,0x3e021596,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbefeb1be,0xbf0bc0de,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f37e104,0x3f677196,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f545316,0x3f97d500,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbefc165a,0xbf0a06ed,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf0923e6,0xbf191dcd,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf386508,0xbf68831f,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf3d4630,0xbf72f4e1,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f3dbe82,0x3f73ff13,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf703de4,0xbfdcc7e2,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf531482,0xbf95dd1a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf0af1b6,0xbf1ba8f4,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbec8fd9c,0xbed463a4,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe230320,0xbe24691a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf7de541,0xc02faf38,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3efd2360,0x3f0ab8b7,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3db7f350,0x3db87291,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e74c510,0x3e799924,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3da549c0,0x3da5a5fc,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e8a3bc4,0x3e8dbf4a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf69f086,0xbfc66e84,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f323f8e,0x3f5c2c17,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ec0ae3c,0x3ecaa334,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbebe8966,0xbec824fc,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f34691e,0x3f606b13,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f13790e,0x3f2813f5,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf61c027,0xbfb12618,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e90c690,0x3e94d4a1,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbefce8f0,0xbf0a920e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf5c0e8a,0xbfa559a7,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f374f60,0x3f6645b6,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f25f6fa,0x3f45b967,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f2421aa,0x3f42963a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ebfa328,0x3ec96c57,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e3bef28,0x3e3e1685,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ea3fa3c,0x3ea9f4dd,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f362b8e,0x3f63f2b2,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbedcef18,0xbeec6ada,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbdd29c88,0xbdd35bd0,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f261aea,0x3f45f76f,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe62c470,0xbe66965e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x7fc00000,0x7fc00000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbee991aa,0xbefc277b,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf571960,0xbf9c6923,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe6fb410,0xbe743b41,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3eb1bed0,0x3eb9738d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x80000000,0x80000000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3eddcbe4,0x3eed7a69,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf2a81ba,0xbf4db86d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f74da54,0x3ff38737,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbeb6bff4,0xbebf29f4,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f445752,0x3f81a698,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ed081b4,0x3edd5618,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbee73802,0xbef931b4,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbd13f2a0,0xbd14031c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbb4d1200,0xbb4d122c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbee8777a,0xbefac393,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f42047c,0x3f7dc06c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbd089270,0xbd089f67,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf628c16,0xbfb2f66b,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e72e098,0x3e77978d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ed967cc,0x3ee818e4,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e284c80,0x3e29d6d9,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f74e8ba,0x3ff3dbef,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f013e86,0x3f0e4969,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf610d4f,0xbfaf983c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf3c8d36,0xbf715eba,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbedbc756,0xbeeaffdb,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e143ec8,0x3e154b4c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe1c9808,0xbe1dd4fc,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe887a1e,0xbe8bdac5,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe85c4bc,0xbe88f17a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f35967e,0x3f62c5b4,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ea2c4a4,0x3ea89c2d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbc8703c0,0xbc8706e1,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf13d52c,0xbf289dff,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf63bb56,0xbfb5bf29,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf61c5ef,0xbfb13319,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf128410,0xbf26a675,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f03fcf2,0x3f11ff13,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbe49c924,0xbe4c75cd,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf211a9c,0xbf3d82c5,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f7e9d52,0x403d1b42,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3edfefd4,0x3ef01e71,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3ebc5bd8,0x3ec59efb,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3d7b02e0,0x3d7b537f,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf1163ba,0xbf24fb43,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f5072f2,0x3f91dbf1,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbee700ce,0xbef8ec60,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f534168,0x3f962359,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e6d6c40,0x3e71d1ef,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3def9d70,0x3df0b7a8,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e89cf80,0x3e8d4a8a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf687ca7,0xbfc2290f,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3f35e134,0x3f635c51,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0x3e59eef8,0x3e5d50fa,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,,,,,,,,,,,,,,,np.float32,0xbf65c9e1,0xbfbada61,2.0,,,
